epoch,tr_loss,tr_acc,loss,acc,f1m,f1w,recm,cm,lr
1,1.7553987993913538,0.24509803921568626,1.787140773791893,0.17647058823529413,0.049999999999999996,0.05294117647058823,0.16666666666666666,"[[0 0 0 0 0 9]
 [0 0 0 0 0 9]
 [0 0 0 0 0 8]
 [0 0 0 0 0 8]
 [0 0 0 0 0 8]
 [0 0 0 0 0 9]]",0.0009999753262144805
2,1.3564755799723607,0.5,1.7496970821829403,0.17647058823529413,0.05084745762711865,0.05383848454636092,0.16666666666666666,"[[0 0 0 0 0 9]
 [0 0 0 0 0 9]
 [0 0 0 0 0 8]
 [0 0 0 0 1 7]
 [0 0 0 0 0 8]
 [0 0 0 0 0 9]]",0.0009999013075636806
3,1.061454056524763,0.6568627450980392,1.5821381877450382,0.6666666666666666,0.6552582683017465,0.6578048833803309,0.6550925925925926,"[[6 3 0 0 0 0]
 [1 8 0 0 0 0]
 [4 0 4 0 0 0]
 [1 2 0 5 0 0]
 [3 1 0 0 2 2]
 [0 0 0 0 0 9]]",0.0009997779521645793
4,0.8062026792881536,0.7303921568627451,1.2659144167806589,0.6470588235294118,0.6373931623931625,0.6320764203117144,0.6527777777777778,"[[2 0 0 0 5 2]
 [0 4 0 0 0 5]
 [0 0 7 0 1 0]
 [1 0 0 4 3 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.0009996052735444863
5,0.6855779126578686,0.7450980392156863,0.8811254653276182,0.8823529411764706,0.8828081232492996,0.8795188663700775,0.8865740740740741,"[[7 0 0 1 1 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.0009993832906395582
6,0.6004404168502957,0.8137254901960784,0.7062895321378521,0.7647058823529411,0.7564341976106682,0.7578361661406644,0.7615740740740741,"[[7 1 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [1 0 3 4 0 0]
 [0 1 1 0 5 1]
 [0 0 0 0 0 9]]",0.000999112027792722
7,0.522669178013708,0.8235294117647058,0.49230493459047053,0.8823529411764706,0.8838157485216308,0.8817487779425495,0.8842592592592592,"[[8 0 0 0 1 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 7 1 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.0009987915147510059
8,0.47771202582939,0.8480392156862745,0.5134129763818255,0.7843137254901961,0.7833638583638584,0.781868131868132,0.7847222222222222,"[[6 2 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 2 6 0 0]
 [0 1 1 0 5 1]
 [0 0 0 0 0 9]]",0.0009984217866622768
9,0.4635866243465274,0.8382352941176471,0.34534397312239107,0.9019607843137255,0.903505291005291,0.900280112044818,0.9050925925925926,"[[8 0 0 0 1 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.0009980028840713858
10,0.44503529866536456,0.8284313725490197,0.3714003048691095,0.8823529411764706,0.882010582010582,0.8800497976968564,0.8842592592592592,"[[8 0 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 1 0 6 1]
 [0 0 0 0 0 9]]",0.0009975348529157226
11,0.34121213707269404,0.8921568627450981,0.4088136308333453,0.8235294117647058,0.8218706645951227,0.8203205200473458,0.8240740740740741,"[[7 1 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 1 7 0 0]
 [0 1 1 0 5 1]
 [0 0 0 0 0 9]]",0.000997017744520178
12,0.35372309883435565,0.8823529411764706,0.3041434545142978,0.9215686274509803,0.9230664488017429,0.9210015378700501,0.923611111111111,"[[8 0 1 0 0 0]
 [1 7 0 0 0 1]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.0009964516155915146
13,0.2833005271705927,0.9264705882352942,0.3731822260454589,0.8627450980392157,0.8631021999443051,0.8622536733991841,0.8634259259259259,"[[8 0 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 1 7 0 0]
 [0 0 1 0 6 1]
 [0 0 0 0 0 9]]",0.000995836528212149
14,0.29675594498129454,0.9068627450980392,0.3623863195671755,0.8627450980392157,0.8590252340252339,0.8574361368479017,0.8634259259259259,"[[8 0 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 1 1 0 5 1]
 [0 0 0 0 0 9]]",0.0009951725498333441
15,0.2825516015291214,0.8921568627450981,0.3057998518149058,0.8823529411764706,0.8841970121381886,0.8798456637556984,0.8865740740740741,"[[7 1 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.0009944597532678112
16,0.3199861961252549,0.8578431372549019,0.3637803915668936,0.8627450980392157,0.8595612964034016,0.8580037323071379,0.8634259259259259,"[[8 0 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [1 0 1 0 5 1]
 [0 0 0 0 0 9]]",0.0009936982166817265
17,0.21602035196972827,0.946078431372549,0.29956038734492135,0.9019607843137255,0.9035947712418301,0.9003844675124952,0.9050925925925926,"[[7 1 1 0 0 0]
 [1 7 0 0 0 1]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.000992888023586158
18,0.24156570200826608,0.9166666666666666,0.33337464461139604,0.8823529411764706,0.882010582010582,0.8800497976968564,0.8842592592592592,"[[8 0 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 1 0 6 1]
 [0 0 0 0 0 9]]",0.0009920292628279091
19,0.2569779058297475,0.9215686274509803,0.31149108211199444,0.9019607843137255,0.9034235916588856,0.9002032185423189,0.9050925925925926,"[[8 0 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.000991122028579774
20,0.2105043282111486,0.9411764705882353,0.30469106985073463,0.8823529411764706,0.8826146247972874,0.8796641257122043,0.8842592592592592,"[[6 2 1 0 0 0]
 [1 8 0 0 0 0]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 1 0 0 6 1]
 [0 0 0 0 0 9]]",0.0009901664203302116
21,0.1853116066286377,0.9411764705882353,0.31479082504908246,0.8823529411764706,0.884177559912854,0.8809688581314877,0.8865740740740741,"[[8 0 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 7 1]
 [0 0 0 0 1 8]]",0.0009891625428724354
22,0.2083409218227162,0.9362745098039216,0.29448052072057535,0.9215686274509803,0.9225217864923746,0.9202710495963092,0.9259259259259259,"[[8 0 1 0 0 0]
 [1 7 0 0 0 1]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 8 0]
 [0 0 0 0 1 8]]",0.0009881105062929212
23,0.20755926125189839,0.9362745098039216,0.2637439890235078,0.9019607843137255,0.9035947712418301,0.9003844675124952,0.9050925925925926,"[[7 1 1 0 0 0]
 [1 7 0 0 0 1]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 0 0 7 1]
 [0 0 0 0 0 9]]",0.0009870104259593353
24,0.19454830943369397,0.9362745098039216,0.32876182537452847,0.8823529411764706,0.882010582010582,0.8800497976968564,0.8842592592592592,"[[8 0 1 0 0 0]
 [1 6 0 0 0 2]
 [0 0 8 0 0 0]
 [0 0 0 8 0 0]
 [0 0 1 0 6 1]
 [0 0 0 0 0 9]]",0.000985862422507883
